domain,equipment_type,variant,value,name,english,source
status_value,8,low,13,(190),(190),mh4edit-mit-save-id-en-fallback
status_value,8,low,14,200,200,mh4edit-mit-save-id-en-fallback
status_value,8,low,15,(210),(210),mh4edit-mit-save-id-en-fallback
status_value,8,low,16,220,220,mh4edit-mit-save-id-en-fallback
status_value,8,low,17,(240),(240),mh4edit-mit-save-id-en-fallback
status_value,8,low,20,(19290),(19290),mh4edit-mit-save-id-en-fallback
status_value,8,low,95,1000,1000,mh4edit-mit-save-id-en-fallback
status_value,9,medium,0,140,140,mh4edit-mit-save-id-en-fallback
status_value,9,medium,1,(170),(170),mh4edit-mit-save-id-en-fallback
status_value,9,medium,2,170,170,mh4edit-mit-save-id-en-fallback
status_value,9,medium,3,(190),(190),mh4edit-mit-save-id-en-fallback
status_value,9,medium,4,180,180,mh4edit-mit-save-id-en-fallback
status_value,9,medium,5,(200),(200),mh4edit-mit-save-id-en-fallback
status_value,9,medium,6,190,190,mh4edit-mit-save-id-en-fallback
status_value,9,medium,7,(210),(210),mh4edit-mit-save-id-en-fallback
status_value,9,medium,8,200,200,mh4edit-mit-save-id-en-fallback
status_value,9,medium,9,(220),(220),mh4edit-mit-save-id-en-fallback
status_value,9,medium,10,220,220,mh4edit-mit-save-id-en-fallback
status_value,9,medium,11,(240),(240),mh4edit-mit-save-id-en-fallback
status_value,9,medium,12,240,240,mh4edit-mit-save-id-en-fallback
status_value,9,medium,13,(260),(260),mh4edit-mit-save-id-en-fallback
status_value,9,medium,14,270,270,mh4edit-mit-save-id-en-fallback
status_value,9,medium,15,(290),(290),mh4edit-mit-save-id-en-fallback
status_value,9,medium,16,300,300,mh4edit-mit-save-id-en-fallback
status_value,9,medium,17,(320),(320),mh4edit-mit-save-id-en-fallback
status_value,9,medium,20,(25720),(25720),mh4edit-mit-save-id-en-fallback
status_value,9,medium,67,800,800,mh4edit-mit-save-id-en-fallback
status_value,10,medium,0,140,140,mh4edit-mit-save-id-en-fallback
status_value,10,medium,1,(170),(170),mh4edit-mit-save-id-en-fallback
status_value,10,medium,2,170,170,mh4edit-mit-save-id-en-fallback
status_value,10,medium,3,(190),(190),mh4edit-mit-save-id-en-fallback
status_value,10,medium,4,180,180,mh4edit-mit-save-id-en-fallback
status_value,10,medium,5,(200),(200),mh4edit-mit-save-id-en-fallback
status_value,10,medium,6,190,190,mh4edit-mit-save-id-en-fallback
status_value,10,medium,7,(210),(210),mh4edit-mit-save-id-en-fallback
status_value,10,medium,8,200,200,mh4edit-mit-save-id-en-fallback
status_value,10,medium,9,(220),(220),mh4edit-mit-save-id-en-fallback
status_value,10,medium,10,220,220,mh4edit-mit-save-id-en-fallback
status_value,10,medium,11,(240),(240),mh4edit-mit-save-id-en-fallback
status_value,10,medium,12,240,240,mh4edit-mit-save-id-en-fallback
status_value,10,medium,13,(260),(260),mh4edit-mit-save-id-en-fallback
status_value,10,medium,14,270,270,mh4edit-mit-save-id-en-fallback
status_value,10,medium,15,(290),(290),mh4edit-mit-save-id-en-fallback
status_value,10,medium,16,300,300,mh4edit-mit-save-id-en-fallback
status_value,10,medium,17,(320),(320),mh4edit-mit-save-id-en-fallback
status_value,10,medium,20,(25720),(25720),mh4edit-mit-save-id-en-fallback
status_value,10,medium,67,800,800,mh4edit-mit-save-id-en-fallback
status_value,13,medium,0,140,140,mh4edit-mit-save-id-en-fallback
status_value,13,medium,1,(170),(170),mh4edit-mit-save-id-en-fallback
status_value,13,medium,2,170,170,mh4edit-mit-save-id-en-fallback
status_value,13,medium,3,(190),(190),mh4edit-mit-save-id-en-fallback
status_value,13,medium,4,180,180,mh4edit-mit-save-id-en-fallback
status_value,13,medium,5,(200),(200),mh4edit-mit-save-id-en-fallback
status_value,13,medium,6,190,190,mh4edit-mit-save-id-en-fallback
status_value,13,medium,7,(210),(210),mh4edit-mit-save-id-en-fallback
status_value,13,medium,8,200,200,mh4edit-mit-save-id-en-fallback
status_value,13,medium,9,(220),(220),mh4edit-mit-save-id-en-fallback
status_value,13,medium,10,220,220,mh4edit-mit-save-id-en-fallback
status_value,13,medium,11,(240),(240),mh4edit-mit-save-id-en-fallback
status_value,13,medium,12,240,240,mh4edit-mit-save-id-en-fallback
status_value,13,medium,13,(260),(260),mh4edit-mit-save-id-en-fallback
status_value,13,medium,14,270,270,mh4edit-mit-save-id-en-fallback
status_value,13,medium,15,(290),(290),mh4edit-mit-save-id-en-fallback
status_value,13,medium,16,300,300,mh4edit-mit-save-id-en-fallback
status_value,13,medium,17,(320),(320),mh4edit-mit-save-id-en-fallback
status_value,13,medium,20,(25720),(25720),mh4edit-mit-save-id-en-fallback
status_value,13,medium,67,800,800,mh4edit-mit-save-id-en-fallback
status_value,14,medium,0,140,140,mh4edit-mit-save-id-en-fallback
status_value,14,medium,1,(170),(170),mh4edit-mit-save-id-en-fallback
status_value,14,medium,2,170,170,mh4edit-mit-save-id-en-fallback
status_value,14,medium,3,(190),(190),mh4edit-mit-save-id-en-fallback
status_value,14,medium,4,180,180,mh4edit-mit-save-id-en-fallback
status_value,14,medium,5,(200),(200),mh4edit-mit-save-id-en-fallback
status_value,14,medium,6,190,190,mh4edit-mit-save-id-en-fallback
status_value,14,medium,7,(210),(210),mh4edit-mit-save-id-en-fallback
status_value,14,medium,8,200,200,mh4edit-mit-save-id-en-fallback
status_value,14,medium,9,(220),(220),mh4edit-mit-save-id-en-fallback
status_value,14,medium,10,220,220,mh4edit-mit-save-id-en-fallback
status_value,14,medium,11,(240),(240),mh4edit-mit-save-id-en-fallback
status_value,14,medium,12,240,240,mh4edit-mit-save-id-en-fallback
status_value,14,medium,13,(260),(260),mh4edit-mit-save-id-en-fallback
status_value,14,medium,14,270,270,mh4edit-mit-save-id-en-fallback
status_value,14,medium,15,(290),(290),mh4edit-mit-save-id-en-fallback
status_value,14,medium,16,300,300,mh4edit-mit-save-id-en-fallback
status_value,14,medium,17,(320),(320),mh4edit-mit-save-id-en-fallback
status_value,14,medium,20,(25720),(25720),mh4edit-mit-save-id-en-fallback
status_value,14,medium,67,800,800,mh4edit-mit-save-id-en-fallback
status_value,15,medium,0,140,140,mh4edit-mit-save-id-en-fallback
status_value,15,medium,1,(170),(170),mh4edit-mit-save-id-en-fallback
status_value,15,medium,2,170,170,mh4edit-mit-save-id-en-fallback
status_value,15,medium,3,(190),(190),mh4edit-mit-save-id-en-fallback
status_value,15,medium,4,180,180,mh4edit-mit-save-id-en-fallback
status_value,15,medium,5,(200),(200),mh4edit-mit-save-id-en-fallback
status_value,15,medium,6,190,190,mh4edit-mit-save-id-en-fallback
status_value,15,medium,7,(210),(210),mh4edit-mit-save-id-en-fallback
status_value,15,medium,8,200,200,mh4edit-mit-save-id-en-fallback
status_value,15,medium,9,(220),(220),mh4edit-mit-save-id-en-fallback
status_value,15,medium,10,220,220,mh4edit-mit-save-id-en-fallback
status_value,15,medium,11,(240),(240),mh4edit-mit-save-id-en-fallback
status_value,15,medium,12,240,240,mh4edit-mit-save-id-en-fallback
status_value,15,medium,13,(260),(260),mh4edit-mit-save-id-en-fallback
status_value,15,medium,14,270,270,mh4edit-mit-save-id-en-fallback
status_value,15,medium,15,(290),(290),mh4edit-mit-save-id-en-fallback
status_value,15,medium,16,300,300,mh4edit-mit-save-id-en-fallback
status_value,15,medium,17,(320),(320),mh4edit-mit-save-id-en-fallback
status_value,15,medium,20,(25720),(25720),mh4edit-mit-save-id-en-fallback
status_value,15,medium,67,800,800,mh4edit-mit-save-id-en-fallback
status_value,16,low,0,100,100,mh4edit-mit-save-id-en-fallback
status_value,16,low,1,(120),(120),mh4edit-mit-save-id-en-fallback
status_value,16,low,2,120,120,mh4edit-mit-save-id-en-fallback
status_value,16,low,3,(140),(140),mh4edit-mit-save-id-en-fallback
status_value,16,low,4,130,130,mh4edit-mit-save-id-en-fallback
status_value,16,low,5,(150),(150),mh4edit-mit-save-id-en-fallback
status_value,16,low,6,140,140,mh4edit-mit-save-id-en-fallback
status_value,16,low,7,(150),(150),mh4edit-mit-save-id-en-fallback
status_value,16,low,8,150,150,mh4edit-mit-save-id-en-fallback
status_value,16,low,9,(160),(160),mh4edit-mit-save-id-en-fallback
status_value,16,low,10,160,160,mh4edit-mit-save-id-en-fallback
status_value,16,low,11,(180),(180),mh4edit-mit-save-id-en-fallback
status_value,16,low,12,180,180,mh4edit-mit-save-id-en-fallback
status_value,16,low,13,(190),(190),mh4edit-mit-save-id-en-fallback
status_value,16,low,14,200,200,mh4edit-mit-save-id-en-fallback
status_value,16,low,15,(210),(210),mh4edit-mit-save-id-en-fallback
status_value,16,low,16,220,220,mh4edit-mit-save-id-en-fallback
status_value,16,low,17,(240),(240),mh4edit-mit-save-id-en-fallback
status_value,16,low,20,(19290),(19290),mh4edit-mit-save-id-en-fallback
status_value,16,low,95,1000,1000,mh4edit-mit-save-id-en-fallback
status_value,17,low,0,100,100,mh4edit-mit-save-id-en-fallback
status_value,17,low,1,(120),(120),mh4edit-mit-save-id-en-fallback
status_value,17,low,2,120,120,mh4edit-mit-save-id-en-fallback
status_value,17,low,3,(140),(140),mh4edit-mit-save-id-en-fallback
status_value,17,low,4,130,130,mh4edit-mit-save-id-en-fallback
status_value,17,low,5,(150),(150),mh4edit-mit-save-id-en-fallback
status_value,17,low,6,140,140,mh4edit-mit-save-id-en-fallback
status_value,17,low,7,(150),(150),mh4edit-mit-save-id-en-fallback
status_value,17,low,8,150,150,mh4edit-mit-save-id-en-fallback
status_value,17,low,9,(160),(160),mh4edit-mit-save-id-en-fallback
status_value,17,low,10,160,160,mh4edit-mit-save-id-en-fallback
status_value,17,low,11,(180),(180),mh4edit-mit-save-id-en-fallback
status_value,17,low,12,180,180,mh4edit-mit-save-id-en-fallback
status_value,17,low,13,(190),(190),mh4edit-mit-save-id-en-fallback
status_value,17,low,14,200,200,mh4edit-mit-save-id-en-fallback
status_value,17,low,15,(210),(210),mh4edit-mit-save-id-en-fallback
status_value,17,low,16,220,220,mh4edit-mit-save-id-en-fallback
status_value,17,low,17,(240),(240),mh4edit-mit-save-id-en-fallback
status_value,17,low,20,(19290),(19290),mh4edit-mit-save-id-en-fallback
status_value,17,low,95,1000,1000,mh4edit-mit-save-id-en-fallback
status_value,18,high,0,210,210,mh4edit-mit-save-id-en-fallback
status_value,18,high,1,(250),(250),mh4edit-mit-save-id-en-fallback
status_value,18,high,2,250,250,mh4edit-mit-save-id-en-fallback
status_value,18,high,3,(280),(280),mh4edit-mit-save-id-en-fallback
status_value,18,high,4,270,270,mh4edit-mit-save-id-en-fallback
status_value,18,high,5,(300),(300),mh4edit-mit-save-id-en-fallback
status_value,18,high,6,280,280,mh4edit-mit-save-id-en-fallback
status_value,18,high,7,(310),(310),mh4edit-mit-save-id-en-fallback
status_value,18,high,8,300,300,mh4edit-mit-save-id-en-fallback
status_value,18,high,9,(330),(330),mh4edit-mit-save-id-en-fallback
status_value,18,high,10,330,330,mh4edit-mit-save-id-en-fallback
status_value,18,high,11,(360),(360),mh4edit-mit-save-id-en-fallback
status_value,18,high,12,360,360,mh4edit-mit-save-id-en-fallback
status_value,18,high,13,(390),(390),mh4edit-mit-save-id-en-fallback
status_value,18,high,14,400,400,mh4edit-mit-save-id-en-fallback
status_value,18,high,15,(430),(430),mh4edit-mit-save-id-en-fallback
status_value,18,high,16,450,450,mh4edit-mit-save-id-en-fallback
status_value,18,high,17,(480),(480),mh4edit-mit-save-id-en-fallback
status_value,18,high,20,([38580]),([38580]),mh4edit-mit-save-id-en-fallback
status_value,18,high,50,970,970,mh4edit-mit-save-id-en-fallback
status_value,19,low,0,100,100,mh4edit-mit-save-id-en-fallback
status_value,19,low,1,(120),(120),mh4edit-mit-save-id-en-fallback
status_value,19,low,2,120,120,mh4edit-mit-save-id-en-fallback
status_value,19,low,3,(140),(140),mh4edit-mit-save-id-en-fallback
status_value,19,low,4,130,130,mh4edit-mit-save-id-en-fallback
status_value,19,low,5,(150),(150),mh4edit-mit-save-id-en-fallback
status_value,19,low,6,140,140,mh4edit-mit-save-id-en-fallback
status_value,19,low,7,(150),(150),mh4edit-mit-save-id-en-fallback
status_value,19,low,8,150,150,mh4edit-mit-save-id-en-fallback
status_value,19,low,9,(160),(160),mh4edit-mit-save-id-en-fallback
status_value,19,low,10,160,160,mh4edit-mit-save-id-en-fallback
status_value,19,low,11,(180),(180),mh4edit-mit-save-id-en-fallback
status_value,19,low,12,180,180,mh4edit-mit-save-id-en-fallback
status_value,19,low,13,(190),(190),mh4edit-mit-save-id-en-fallback
status_value,19,low,14,200,200,mh4edit-mit-save-id-en-fallback
status_value,19,low,15,(210),(210),mh4edit-mit-save-id-en-fallback
status_value,19,low,16,220,220,mh4edit-mit-save-id-en-fallback
status_value,19,low,17,(240),(240),mh4edit-mit-save-id-en-fallback
status_value,19,low,20,(19290),(19290),mh4edit-mit-save-id-en-fallback
status_value,19,low,95,1000,1000,mh4edit-mit-save-id-en-fallback
status_value,20,medium,0,140,140,mh4edit-mit-save-id-en-fallback
status_value,20,medium,1,(170),(170),mh4edit-mit-save-id-en-fallback
status_value,20,medium,2,170,170,mh4edit-mit-save-id-en-fallback
status_value,20,medium,3,(190),(190),mh4edit-mit-save-id-en-fallback
status_value,20,medium,4,180,180,mh4edit-mit-save-id-en-fallback
status_value,20,medium,5,(200),(200),mh4edit-mit-save-id-en-fallback
status_value,20,medium,6,190,190,mh4edit-mit-save-id-en-fallback
status_value,20,medium,7,(210),(210),mh4edit-mit-save-id-en-fallback
status_value,20,medium,8,200,200,mh4edit-mit-save-id-en-fallback
status_value,20,medium,9,(220),(220),mh4edit-mit-save-id-en-fallback
status_value,20,medium,10,220,220,mh4edit-mit-save-id-en-fallback
status_value,20,medium,11,(240),(240),mh4edit-mit-save-id-en-fallback
status_value,20,medium,12,240,240,mh4edit-mit-save-id-en-fallback
status_value,20,medium,13,(260),(260),mh4edit-mit-save-id-en-fallback
status_value,20,medium,14,270,270,mh4edit-mit-save-id-en-fallback
status_value,20,medium,15,(290),(290),mh4edit-mit-save-id-en-fallback
status_value,20,medium,16,300,300,mh4edit-mit-save-id-en-fallback
status_value,20,medium,17,(320),(320),mh4edit-mit-save-id-en-fallback
status_value,20,medium,20,(25720),(25720),mh4edit-mit-save-id-en-fallback
status_value,20,medium,67,800,800,mh4edit-mit-save-id-en-fallback
upgrade,1,armor,0,0,0,mh4edit-mit-save-id-en-fallback
upgrade,1,armor,1,1,1,mh4edit-mit-save-id-en-fallback
upgrade,1,armor,2,2,2,mh4edit-mit-save-id-en-fallback
upgrade,1,armor,3,3,3,mh4edit-mit-save-id-en-fallback
upgrade,1,armor,4,4,4,mh4edit-mit-save-id-en-fallback
upgrade,1,armor,5,5,5,mh4edit-mit-save-id-en-fallback
upgrade,1,armor,6,6,6,mh4edit-mit-save-id-en-fallback
upgrade,1,armor,7,7,7,mh4edit-mit-save-id-en-fallback
upgrade,1,armor,8,8,8,mh4edit-mit-save-id-en-fallback
upgrade,1,armor,9,9,9,mh4edit-mit-save-id-en-fallback
upgrade,1,armor,10,10,10,mh4edit-mit-save-id-en-fallback
upgrade,1,armor,11,11,11,mh4edit-mit-save-id-en-fallback
upgrade,1,armor,12,12,12,mh4edit-mit-save-id-en-fallback
upgrade,2,armor,0,0,0,mh4edit-mit-save-id-en-fallback
upgrade,2,armor,1,1,1,mh4edit-mit-save-id-en-fallback
upgrade,2,armor,2,2,2,mh4edit-mit-save-id-en-fallback
upgrade,2,armor,3,3,3,mh4edit-mit-save-id-en-fallback
upgrade,2,armor,4,4,4,mh4edit-mit-save-id-en-fallback
upgrade,2,armor,5,5,5,mh4edit-mit-save-id-en-fallback
upgrade,2,armor,6,6,6,mh4edit-mit-save-id-en-fallback
upgrade,2,armor,7,7,7,mh4edit-mit-save-id-en-fallback
upgrade,2,armor,8,8,8,mh4edit-mit-save-id-en-fallback
upgrade,2,armor,9,9,9,mh4edit-mit-save-id-en-fallback
upgrade,2,armor,10,10,10,mh4edit-mit-save-id-en-fallback
upgrade,2,armor,11,11,11,mh4edit-mit-save-id-en-fallback
upgrade,2,armor,12,12,12,mh4edit-mit-save-id-en-fallback
upgrade,3,armor,0,0,0,mh4edit-mit-save-id-en-fallback
upgrade,3,armor,1,1,1,mh4edit-mit-save-id-en-fallback
upgrade,3,armor,2,2,2,mh4edit-mit-save-id-en-fallback
upgrade,3,armor,3,3,3,mh4edit-mit-save-id-en-fallback
upgrade,3,armor,4,4,4,mh4edit-mit-save-id-en-fallback
upgrade,3,armor,5,5,5,mh4edit-mit-save-id-en-fallback
upgrade,3,armor,6,6,6,mh4edit-mit-save-id-en-fallback
upgrade,3,armor,7,7,7,mh4edit-mit-save-id-en-fallback
upgrade,3,armor,8,8,8,mh4edit-mit-save-id-en-fallback
upgrade,3,armor,9,9,9,mh4edit-mit-save-id-en-fallback
upgrade,3,armor,10,10,10,mh4edit-mit-save-id-en-fallback
upgrade,3,armor,11,11,11,mh4edit-mit-save-id-en-fallback
upgrade,3,armor,12,12,12,mh4edit-mit-save-id-en-fallback
upgrade,4,armor,0,0,0,mh4edit-mit-save-id-en-fallback
upgrade,4,armor,1,1,1,mh4edit-mit-save-id-en-fallback
upgrade,4,armor,2,2,2,mh4edit-mit-save-id-en-fallback
upgrade,4,armor,3,3,3,mh4edit-mit-save-id-en-fallback
upgrade,4,armor,4,4,4,mh4edit-mit-save-id-en-fallback
upgrade,4,armor,5,5,5,mh4edit-mit-save-id-en-fallback
upgrade,4,armor,6,6,6,mh4edit-mit-save-id-en-fallback
upgrade,4,armor,7,7,7,mh4edit-mit-save-id-en-fallback
upgrade,4,armor,8,8,8,mh4edit-mit-save-id-en-fallback
upgrade,4,armor,9,9,9,mh4edit-mit-save-id-en-fallback
upgrade,4,armor,10,10,10,mh4edit-mit-save-id-en-fallback
upgrade,4,armor,11,11,11,mh4edit-mit-save-id-en-fallback
upgrade,4,armor,12,12,12,mh4edit-mit-save-id-en-fallback
upgrade,5,armor,0,0,0,mh4edit-mit-save-id-en-fallback
upgrade,5,armor,1,1,1,mh4edit-mit-save-id-en-fallback
upgrade,5,armor,2,2,2,mh4edit-mit-save-id-en-fallback
upgrade,5,armor,3,3,3,mh4edit-mit-save-id-en-fallback
upgrade,5,armor,4,4,4,mh4edit-mit-save-id-en-fallback
upgrade,5,armor,5,5,5,mh4edit-mit-save-id-en-fallback
upgrade,5,armor,6,6,6,mh4edit-mit-save-id-en-fallback
upgrade,5,armor,7,7,7,mh4edit-mit-save-id-en-fallback
upgrade,5,armor,8,8,8,mh4edit-mit-save-id-en-fallback
upgrade,5,armor,9,9,9,mh4edit-mit-save-id-en-fallback
upgrade,5,armor,10,10,10,mh4edit-mit-save-id-en-fallback
upgrade,5,armor,11,11,11,mh4edit-mit-save-id-en-fallback
upgrade,5,armor,12,12,12,mh4edit-mit-save-id-en-fallback
upgrade,7,weapon,0,0,0,mh4edit-mit-save-id-en-fallback
upgrade,7,weapon,1,1,1,mh4edit-mit-save-id-en-fallback
upgrade,7,weapon,2,2,2,mh4edit-mit-save-id-en-fallback
upgrade,7,weapon,3,3,3,mh4edit-mit-save-id-en-fallback
upgrade,8,weapon,0,0,0,mh4edit-mit-save-id-en-fallback
upgrade,8,weapon,1,1,1,mh4edit-mit-save-id-en-fallback
upgrade,8,weapon,2,2,2,mh4edit-mit-save-id-en-fallback
upgrade,8,weapon,3,3,3,mh4edit-mit-save-id-en-fallback
upgrade,9,weapon,0,0,0,mh4edit-mit-save-id-en-fallback
upgrade,9,weapon,1,1,1,mh4edit-mit-save-id-en-fallback
upgrade,9,weapon,2,2,2,mh4edit-mit-save-id-en-fallback
upgrade,9,weapon,3,3,3,mh4edit-mit-save-id-en-fallback
upgrade,10,weapon,0,0,0,mh4edit-mit-save-id-en-fallback
upgrade,10,weapon,1,1,1,mh4edit-mit-save-id-en-fallback
upgrade,10,weapon,2,2,2,mh4edit-mit-save-id-en-fallback
upgrade,10,weapon,3,3,3,mh4edit-mit-save-id-en-fallback
upgrade,11,weapon,0,0,0,mh4edit-mit-save-id-en-fallback
upgrade,11,weapon,1,1,1,mh4edit-mit-save-id-en-fallback
upgrade,11,weapon,2,2,2,mh4edit-mit-save-id-en-fallback
upgrade,11,weapon,3,3,3,mh4edit-mit-save-id-en-fallback
upgrade,12,weapon,0,0,0,mh4edit-mit-save-id-en-fallback
upgrade,12,weapon,1,1,1,mh4edit-mit-save-id-en-fallback
upgrade,12,weapon,2,2,2,mh4edit-mit-save-id-en-fallback
upgrade,12,weapon,3,3,3,mh4edit-mit-save-id-en-fallback
upgrade,13,weapon,0,0,0,mh4edit-mit-save-id-en-fallback
upgrade,13,weapon,1,1,1,mh4edit-mit-save-id-en-fallback
upgrade,13,weapon,2,2,2,mh4edit-mit-save-id-en-fallback
upgrade,13,weapon,3,3,3,mh4edit-mit-save-id-en-fallback
upgrade,14,weapon,0,0,0,mh4edit-mit-save-id-en-fallback
upgrade,14,weapon,1,1,1,mh4edit-mit-save-id-en-fallback
upgrade,14,weapon,2,2,2,mh4edit-mit-save-id-en-fallback
upgrade,14,weapon,3,3,3,mh4edit-mit-save-id-en-fallback
upgrade,15,weapon,0,0,0,mh4edit-mit-save-id-en-fallback
upgrade,15,weapon,1,1,1,mh4edit-mit-save-id-en-fallback
upgrade,15,weapon,2,2,2,mh4edit-mit-save-id-en-fallback
upgrade,15,weapon,3,3,3,mh4edit-mit-save-id-en-fallback
upgrade,16,weapon,0,0,0,mh4edit-mit-save-id-en-fallback
upgrade,16,weapon,1,1,1,mh4edit-mit-save-id-en-fallback
upgrade,16,weapon,2,2,2,mh4edit-mit-save-id-en-fallback
upgrade,16,weapon,3,3,3,mh4edit-mit-save-id-en-fallback
upgrade,17,weapon,0,0,0,mh4edit-mit-save-id-en-fallback
upgrade,17,weapon,1,1,1,mh4edit-mit-save-id-en-fallback
upgrade,17,weapon,2,2,2,mh4edit-mit-save-id-en-fallback
upgrade,17,weapon,3,3,3,mh4edit-mit-save-id-en-fallback
upgrade,18,weapon,0,0,0,mh4edit-mit-save-id-en-fallback
upgrade,18,weapon,1,1,1,mh4edit-mit-save-id-en-fallback
upgrade,18,weapon,2,2,2,mh4edit-mit-save-id-en-fallback
upgrade,18,weapon,3,3,3,mh4edit-mit-save-id-en-fallback
upgrade,19,weapon,0,0,0,mh4edit-mit-save-id-en-fallback
upgrade,19,weapon,1,1,1,mh4edit-mit-save-id-en-fallback
upgrade,19,weapon,2,2,2,mh4edit-mit-save-id-en-fallback
upgrade,19,weapon,3,3,3,mh4edit-mit-save-id-en-fallback
upgrade,20,weapon,0,0,0,mh4edit-mit-save-id-en-fallback
upgrade,20,weapon,1,1,1,mh4edit-mit-save-id-en-fallback
upgrade,20,weapon,2,2,2,mh4edit-mit-save-id-en-fallback
upgrade,20,weapon,3,3,3,mh4edit-mit-save-id-en-fallback
weapon_special,7,attack_boost,0,RAW+0,RAW+0,mh4edit-mit-save-id-en-fallback
weapon_special,7,attack_boost,1,RAW+10,RAW+10,mh4edit-mit-save-id-en-fallback
weapon_special,7,attack_boost,2,RAW+20,RAW+20,mh4edit-mit-save-id-en-fallback
weapon_special,8,defense_boost,0,DEF+0,DEF+0,mh4edit-mit-save-id-en-fallback
weapon_special,8,defense_boost,1,DEF+10,DEF+10,mh4edit-mit-save-id-en-fallback
weapon_special,8,defense_boost,2,DEF+20,DEF+20,mh4edit-mit-save-id-en-fallback
weapon_special,8,defense_boost,3,DEF+20,DEF+20,mh4edit-mit-save-id-en-fallback
weapon_special,8,defense_boost,4,DEF+35,DEF+35,mh4edit-mit-save-id-en-fallback
weapon_special,9,attack_boost,0,RAW+0,RAW+0,mh4edit-mit-save-id-en-fallback
weapon_special,9,attack_boost,1,RAW+10,RAW+10,mh4edit-mit-save-id-en-fallback
weapon_special,9,attack_boost,2,RAW+20,RAW+20,mh4edit-mit-save-id-en-fallback
weapon_special,10,defense_boost,0,DEF+0,DEF+0,mh4edit-mit-save-id-en-fallback
weapon_special,10,defense_boost,1,DEF+10,DEF+10,mh4edit-mit-save-id-en-fallback
weapon_special,10,defense_boost,2,DEF+20,DEF+20,mh4edit-mit-save-id-en-fallback
weapon_special,10,defense_boost,3,DEF+20,DEF+20,mh4edit-mit-save-id-en-fallback
weapon_special,10,defense_boost,4,DEF+35,DEF+35,mh4edit-mit-save-id-en-fallback
weapon_special,11,available_shots,0,0x00,0x00,mh4edit-mit-save-id-en-fallback
weapon_special,11,available_shots,1,0x01,0x01,mh4edit-mit-save-id-en-fallback
weapon_special,11,available_shots,2,0x02,0x02,mh4edit-mit-save-id-en-fallback
weapon_special,11,available_shots,3,0x03,0x03,mh4edit-mit-save-id-en-fallback
weapon_special,11,available_shots,4,0x04,0x04,mh4edit-mit-save-id-en-fallback
weapon_special,11,available_shots,5,0x05,0x05,mh4edit-mit-save-id-en-fallback
weapon_special,11,available_shots,6,0x06,0x06,mh4edit-mit-save-id-en-fallback
weapon_special,11,available_shots,7,0x07,0x07,mh4edit-mit-save-id-en-fallback
weapon_special,11,available_shots,8,0x08,0x08,mh4edit-mit-save-id-en-fallback
weapon_special,11,available_shots,9,0x09,0x09,mh4edit-mit-save-id-en-fallback
weapon_special,11,available_shots,10,0x0A,0x0A,mh4edit-mit-save-id-en-fallback
weapon_special,11,available_shots,11,0x0B,0x0B,mh4edit-mit-save-id-en-fallback
weapon_special,11,available_shots,12,0x0C,0x0C,mh4edit-mit-save-id-en-fallback
weapon_special,11,available_shots,13,0x0D,0x0D,mh4edit-mit-save-id-en-fallback
weapon_special,11,available_shots,14,0x0E,0x0E,mh4edit-mit-save-id-en-fallback
weapon_special,11,available_shots,15,0x0F,0x0F,mh4edit-mit-save-id-en-fallback
weapon_special,11,available_shots,16,0x10,0x10,mh4edit-mit-save-id-en-fallback
weapon_special,11,available_shots,17,0x11,0x11,mh4edit-mit-save-id-en-fallback
weapon_special,11,available_shots,18,0x12,0x12,mh4edit-mit-save-id-en-fallback
weapon_special,11,available_shots,19,0x13,0x13,mh4edit-mit-save-id-en-fallback
weapon_special,11,available_shots,20,0x14,0x14,mh4edit-mit-save-id-en-fallback
weapon_special,11,available_shots,189,0xBD,0xBD,mh4edit-mit-save-id-en-fallback
weapon_special,11,available_shots,192,0xC0,0xC0,mh4edit-mit-save-id-en-fallback
weapon_special,11,deviation,0,无,(None),mh4g-dex-build7
weapon_special,11,deviation,1,左右/小,LR Mild,mh4g-dex-build7
weapon_special,11,deviation,2,左右/大,LR Severe,mh4g-dex-build7
weapon_special,11,deviation,3,左侧/小,L Mild,mh4g-dex-build7
weapon_special,11,deviation,4,左侧/大,L Severe,mh4g-dex-build7
weapon_special,11,deviation,5,右侧/小,R Mild,mh4g-dex-build7
weapon_special,11,deviation,6,右侧/大,R Severe,mh4g-dex-build7
weapon_special,11,rapid_fire_gap,1,小,Short,mh4g-dex-build7
weapon_special,11,rapid_fire_gap,2,中,Medium,mh4g-dex-build7
weapon_special,11,rapid_fire_gap,3,大,Long,mh4g-dex-build7
weapon_special,11,rapid_fire_gap,4,特大,V.Long,mh4g-dex-build7
weapon_special,11,recoil,1,小,Low,mh4g-dex-build7
weapon_special,11,recoil,2,偏小,Some,mh4g-dex-build7
weapon_special,11,recoil,3,中,Average,mh4g-dex-build7
weapon_special,11,recoil,4,大,High,mh4g-dex-build7
weapon_special,11,reload_speed,1,快,Fast,mh4g-dex-build7
weapon_special,11,reload_speed,2,稍快,Abv.Avg,mh4g-dex-build7
weapon_special,11,reload_speed,3,普通,Average,mh4g-dex-build7
weapon_special,11,reload_speed,4,稍慢,Bel.Avg,mh4g-dex-build7
weapon_special,11,reload_speed,5,慢,Slow,mh4g-dex-build7
weapon_special,12,available_shots,0,0x00,0x00,mh4edit-mit-save-id-en-fallback
